posx,posy,posz
3.0536227,0.7511,21.405182
3.0536227,0.7511,21.405182
3.0536227,0.7511,21.405182
3.0536227,0.7511,21.405182
3.0536227,0.7511,21.405182
3.0536227,0.7511,21.405182
3.0536227,0.7511,21.405182
3.0536227,0.7511,21.405182
3.0536227,0.7511,21.605173
3.481092,0.7511,21.827616
4.0795755,0.7511,21.820004
4.3781977,0.7511,21.820004
4.9496603,0.7511001,21.69162
4.9496603,0.7511,21.69162
4.9496603,0.7511,21.69162
4.9496603,0.7511,21.69162
4.9496603,0.7511,21.69162
4.9496603,0.7511,21.69162
4.9496603,0.7511,21.69162
4.9496603,0.7511,21.69162
4.9496603,0.7511,21.69162
4.9496603,0.7511,21.69162
4.853076,0.7511,21.717512
5.151122,0.7511,21.751564
5.709324,0.7511,21.820004
6.3078227,0.7511,21.820004
6.5652366,0.7511,21.820004
7.1189294,0.75110006,21.588943
7.6135874,0.75110006,21.516224
7.9107504,0.7511,21.557276
7.9107504,0.7511,21.557276
7.9107504,0.7511,21.557276
7.9107504,0.7511,21.557276
7.9107504,0.7511,21.557276
7.9107504,0.7511,21.557276
7.9107504,0.7511,21.557276
7.9107504,0.7511,21.557276
7.9107504,0.7511,21.557276
7.9107504,0.7511,21.757265
7.9107504,0.7511,21.757265
7.6448607,0.7511,21.618364
7.045026,0.7511,21.605625
6.85882,0.7511,21.678587
6.3811116,0.7511,21.820707
5.68276,0.75110006,21.820004
5.083376,0.7511,21.801481
4.497783,0.7511,21.831821
4.099416,0.7511,21.82001
3.7007408,0.7511,21.820005
3.4454212,0.7511,21.820005
3.2223046,0.75110006,21.672499
3.1799965,0.75110006,20.999279
3.1799998,0.75110006,20.299936
3.1799998,0.75110006,19.602365
3.1799998,0.75110006,18.903658
3.1799998,0.75110006,18.10408
3.1799998,0.75110006,17.504675
3.1799996,0.75110006,16.807384
3.3128586,0.7511001,16.183413
3.690257,0.7511001,15.593904
3.963575,0.75110006,15.059804
4.3279986,0.75110006,14.347672
4.6013165,0.7511001,13.813574
4.9201875,0.75110006,13.190459
5.2792845,0.75110006,12.475631
5.548156,0.7511001,11.93928
5.817027,0.75110006,11.402928
6.1307096,0.75110006,10.777185
6.2651453,0.7511,10.50901
6.2651453,0.7511,10.50901
6.2651453,0.7511,10.50901
6.4651356,0.7511,10.50901
6.7018757,0.75110006,9.957723
6.978072,0.7511001,9.314553
7.2542686,0.7511001,8.671385
7.5304656,0.75110006,8.028215
7.658743,0.75110006,7.4443116
7.7868743,0.7511,6.756176
7.9155474,0.75110006,6.0681396
8.044207,0.7511,5.3801003
8.087659,0.75110006,4.790288
8.029926,0.7511,4.425227
8.029926,0.7511,4.361506
8.029926,0.7511,4.341322
8.029926,0.7511,4.3225565
8.029926,0.75110006,4.306452
8.029961,0.7511,4.2942424
8.034209,0.75110006,4.2461977
8.155362,0.7511,4.0392942
8.896334,0.7511,3.9799862
9.484959,0.7511,3.9799862
10.149508,0.75110006,4.0638733
10.334102,0.7511,4.140822
10.915653,0.75110006,3.993302
11.303354,0.7511,3.8949556
12.003251,0.75110006,3.885185
12.703148,0.7511,3.8754144
13.403045,0.75110006,3.8656437
14.1029415,0.7511,3.8558733
14.802838,0.75110006,3.8461027
15.002809,0.7511,3.843311
15.002809,0.7511,3.843311
15.002809,0.7511,3.843311
14.802819,0.7511,3.843311
14.202849,0.75110006,3.842706
13.502885,0.75110006,3.842
12.802919,0.75110006,3.8412938
12.102955,0.75110006,3.8405879
11.80297,0.7511,3.8402853
11.2375345,0.75110006,4.0409
10.860578,0.7511,4.1746435
10.264751,0.75110006,4.177711
9.890548,0.7511,3.9738896
9.306386,0.7511,3.9799802
8.680106,0.75110006,3.97998
8.3006935,0.7511,3.9823847
8.0238,0.75110006,4.2797008
7.9580646,0.7511,4.976349
7.8863244,0.75110006,5.672628
7.7841196,0.7511,6.6673408
7.7227554,0.75110006,7.2641644
7.459927,0.7511001,7.907838
7.169816,0.7511001,8.544848
6.8803964,0.75110006,9.182177
6.50827,0.7511,10.001592
6.286075,0.7511001,10.449481
5.975003,0.7511001,11.076526
5.6639304,0.75110006,11.70357
5.397297,0.7511001,12.241037
5.2195415,0.7511,12.599348
4.951349,0.75110006,13.136039
4.593758,0.75110006,13.851625
4.2808666,0.7511001,14.477765
4.012674,0.75110006,15.014455
3.6809227,0.75110006,15.630748
3.39387,0.7511001,16.157593
3.1799932,0.75110006,16.650446
3.1799977,0.75110006,17.449808
3.1799977,0.7511,18.14912
3.1799974,0.75110006,18.846287
3.1799977,0.75110006,19.446066
3.1799977,0.7511,20.14563
3.1799977,0.75110006,20.844553
3.1799977,0.7511,21.34099
3.1829066,0.7511,21.58817
3.5341275,0.7511,21.824575
4.133297,0.7511,21.820004
4.932282,0.7511,21.801573
5.1320596,0.7511,21.792358
5.1320596,0.7511,21.792358
5.1320596,0.7511,21.792358
5.1320596,0.7511,21.792358
5.1320596,0.7511,21.792358
5.1320596,0.7511,21.792358
5.1320596,0.7511,21.792358
5.1320596,0.7511,21.792358
5.1320596,0.7511,21.792358
5.1320596,0.7511,21.792358
5.1320596,0.7511,21.792358
5.1320596,0.7511,21.792358
5.1320596,0.7511,21.792358
5.1320596,0.7511,21.792358
5.1320596,0.7511,21.792358
5.1320596,0.7511,21.792358
4.9320693,0.7511,21.792358
4.5369077,0.75110006,22.243813
4.075886,0.7511001,22.77051
3.6807885,0.75110006,23.222021
3.2198539,0.75110006,23.748795
2.758919,0.7511001,24.275568
2.2979841,0.7511001,24.802341
2.1004407,0.7511,25.028101
2.1004407,0.7511,25.028101
2.1004407,0.7511,25.028101
2.1004407,0.7511,25.028101
2.1004407,0.7511,25.028101
2.1004407,0.7511,25.028101
2.1004407,0.7511,25.028101
2.1004407,0.7511,25.028101
2.541302,0.7511,25.435047
2.9423606,0.7511,25.881271
3.4102623,0.75110006,26.401867
3.6776347,0.7511,26.699348
4.2769947,0.75110006,26.726402
4.976248,0.75110006,26.757963
5.9751806,0.7511,26.803051
5.9751806,0.7511,26.803051
5.9751806,0.7511,26.803051
5.9751806,0.7511,26.803051
5.9751806,0.7511,26.803051
5.9751806,0.7511,26.803051
5.9751806,0.7511,26.803051
5.9751806,0.7511,26.803051
5.9751806,0.7511,26.803051
6.1749516,0.75110006,26.237316
6.308132,0.7511,25.860159
6.7896304,0.7511,26.218103
7.3513784,0.75110006,26.635704
7.825808,0.7511,27.147673
8.022898,0.7511,27.373829
8.022898,0.7511,27.373829
8.022898,0.7511,27.373829
8.022898,0.7511,27.373829
8.022898,0.7511,27.373829
8.022898,0.7511,27.373829
8.022898,0.7511,27.373829
8.022898,0.7511,27.373829
8.022898,0.7511,27.373829
8.022898,0.7511,27.373829
8.022898,0.7511,27.373829
8.022898,0.7511,27.573818
8.022898,0.7511,27.573818
7.8013783,0.7511,27.125595
7.4631505,0.75110006,26.757387
6.989632,0.75110006,26.241896
6.5837593,0.75110006,25.800047
6.16187,0.75110006,25.373463
5.6696663,0.7511,24.875782
5.318092,0.7511,24.520296
4.894165,0.7511,24.095737
4.4702387,0.7511,23.671179
4.046312,0.7511,23.246618
3.7824566,0.7511,22.707783
3.474625,0.75110006,22.079142
3.3426971,0.7511,21.809723
3.1794634,0.7511,21.384844
3.1799972,0.75110006,20.685259
3.1799972,0.75110006,20.086046
3.1799972,0.7511,19.489414
3.179998,0.75110006,18.8896
3.179998,0.75110006,18.189947
3.179998,0.75110006,17.49063
3.179998,0.75110006,16.793465
3.321719,0.75110006,16.170887
3.698683,0.7511001,15.5811
4.017221,0.75110006,14.957814
4.3357587,0.75110006,14.334529
4.654297,0.7511001,13.711244
4.9273295,0.75110006,13.176999
5.241542,0.75110006,12.551525
5.555147,0.7511001,11.925744
5.868769,0.7511001,11.299971
6.1823907,0.75110006,10.674197
6.495559,0.75110006,10.048197
6.8086643,0.7511001,9.422164
7.121771,0.7511001,8.796133
7.434878,0.75110006,8.170101
7.569066,0.7511,7.9018025
7.6799374,0.75110006,7.3121657
7.809287,0.75110006,6.624256
7.938637,0.75110006,5.9363465
8.086465,0.75110006,5.1501637
8.050281,0.75110006,4.724697
8.029921,0.75110006,4.354709
8.029921,0.7511,4.3171206
8.029921,0.7511,4.304134
8.030201,0.75110006,4.2855153
8.053732,0.7511,4.1757636
8.440964,0.75110006,3.9799843
9.132275,0.7511,3.9799862
9.812168,0.75110006,3.979986
10.372397,0.75110006,4.160155
10.9503,0.75110006,3.998933
11.239251,0.7511,3.9183223
11.839107,0.75110006,3.906579
12.638913,0.75110006,3.8909214
13.238769,0.75110006,3.8791778
14.038575,0.75110006,3.8635201
14.738406,0.75110006,3.8498197
14.938357,0.7511,3.845905
14.938357,0.7511,3.845905
14.938357,0.7511,3.845905
14.738367,0.7511,3.845905
14.138398,0.7511,3.8448043
13.438435,0.75110006,3.84352
12.638476,0.75110006,3.8420522
11.838517,0.75110006,3.8405843
11.271213,0.7511001,4.0358515
10.893009,0.7511,4.1660295
10.293557,0.7511,4.179996
9.918222,0.75110006,3.9788246
9.24058,0.7511,3.9799802
8.703975,0.7511,3.9799805
8.338142,0.7511,3.9799807
8.0280695,0.7511,4.234537
7.963,0.7511,4.9311867
7.891315,0.75110006,5.6274714
7.81963,0.7511,6.323756
7.747945,0.75110006,7.0200405
7.706982,0.7511,7.4179177
7.4968696,0.7511001,7.8716
7.1606894,0.7511001,8.597492
6.782487,0.7511,9.41412
6.5303516,0.75110006,9.958539
6.219151,0.7511001,10.58552
5.907951,0.7511001,11.212502
5.5967503,0.75110006,11.839482
5.330007,0.7511001,12.376895
5.0173864,0.7511001,13.003168
4.7045674,0.75110006,13.629344
4.3917537,0.75110006,14.255522
4.07894,0.7511001,14.8817
3.944877,0.7511,15.150061
3.657179,0.75110006,15.676553
3.3694813,0.75110006,16.203045
3.1734533,0.75110006,16.46427
3.1799977,0.75110006,17.263777
3.1799977,0.75110006,17.86334
3.1799977,0.75110006,18.462328
3.1799977,0.7511,18.958477
3.1799977,0.75110006,19.558239
3.1799977,0.75110006,20.257767
3.1799977,0.75110006,20.956432
3.1799977,0.7511,21.353004
3.3209362,0.7511,21.906332
3.6123326,0.75110006,22.542759
3.7372167,0.7511,22.815514
4.1432166,0.7511,23.257248
4.5492167,0.7511,23.69898
4.9552164,0.7511,24.140713
4.9552164,0.7511,24.140713
5.3773355,0.7511,24.56707
5.8698077,0.75110006,25.064486
6.221574,0.7511,25.41978
6.221574,0.7511,25.41978
6.221574,0.7511,25.41978
6.221574,0.7511,25.41978
6.221574,0.7511,25.41978
6.221574,0.7511,25.41978
6.221574,0.7511,25.41978
6.221574,0.7511,25.41978
6.221574,0.7511,25.41978
6.221574,0.7511,25.41978
6.4215636,0.7511,25.41978
6.4215636,0.7511,25.41978
5.9632874,0.7511,25.032553
5.4286313,0.75110006,24.580784
4.9230814,0.7511,24.096989
4.4221544,0.75110006,23.60809
4.0643225,0.7511,23.258902
3.7973378,0.7511,22.72161
3.4858553,0.75110006,22.094769
3.3523626,0.7511,21.826122
3.1780539,0.7511,21.419245
3.1799972,0.7511,20.819569
3.1799972,0.7511,20.020601
3.1799972,0.7511,19.425034
3.179998,0.7511,18.825226
3.179998,0.7511,18.225521
3.179998,0.75110006,17.526167
3.179998,0.7511,16.8287
3.3013003,0.7511001,16.204199
3.6778314,0.7511001,15.614135
3.9514608,0.7511001,15.080195
4.270695,0.7511001,14.457267
4.5443244,0.75110006,13.923327
4.863559,0.7511001,13.300399
5.0003734,0.7511,13.033429
5.2691355,0.75110006,12.497024
5.537897,0.7511001,11.960618
5.851453,0.75110006,11.334811
6.1650085,0.75110006,10.709004
6.2993894,0.7511,10.440802
6.5677366,0.75110006,9.904188
6.836084,0.7511001,9.367576
7.1491556,0.75110006,8.741527
7.462228,0.75110006,8.115478
7.5248723,0.75110006,7.42634
7.554208,0.75110006,6.7269983
7.5847044,0.75110006,6.027698
7.610814,0.75110006,5.4282966
7.6412754,0.75110006,4.7289944
7.667385,0.75110006,4.129593
7.749761,0.75110006,3.535305
7.8184075,0.7511,3.0400648
7.917732,0.75110006,2.4483736
8.000502,0.7511,1.9552972
8.110647,0.75110006,1.3655244
8.16572,0.7511,1.0706381
8.16572,0.7511,1.0706381
8.16572,0.7511,1.0706381
8.16572,0.7511,1.0706381
8.16572,0.7511,1.0706381
7.96573,0.7511,1.0706381
8.011181,0.7511,1.4680274
7.9521713,0.75110006,1.9645078
7.8931623,0.7511,2.4609883
7.7862344,0.75110006,3.1527379
7.7251325,0.7511,3.5480235
7.7185793,0.75110006,4.147958
7.7120266,0.75110006,4.747892
7.703289,0.75110006,5.5478044
7.69346,0.7511,6.4477057
7.686907,0.75110006,7.04764
7.6825385,0.7511,7.447596
7.4321246,0.75110006,7.992809
7.139975,0.7511001,8.62889
6.889561,0.75110006,9.174103
6.5974116,0.75110006,9.8101845
6.287319,0.7511001,10.437715
6.0215254,0.75110006,10.975596
5.7114325,0.75110006,11.603127
5.40134,0.7511001,12.230657
5.224144,0.7511,12.589245
4.9560204,0.75110006,13.12597
4.6432095,0.7511001,13.752149
4.3303986,0.7511001,14.378328
4.062275,0.75110006,14.915053
3.6841965,0.75110006,15.619975
3.3435154,0.75110006,16.219843
3.1799943,0.7511,16.636906
3.1799974,0.75110006,17.336445
3.1799974,0.7511,18.035856
3.1799974,0.75110006,18.73383
3.179998,0.7511,19.432777
3.1799977,0.75110006,20.132341
3.1799977,0.7511,20.83129
3.1799977,0.7511,21.32792
3.350922,0.7511,21.97093
3.6005175,0.7511,22.516518
3.7253153,0.7511,22.78931
4.129398,0.75110006,23.2328
4.600828,0.75110006,23.7502
4.937564,0.75110006,24.119774
5.288956,0.75110006,24.47544
5.780905,0.7511,24.973373
6.202575,0.7511,25.400173
6.202575,0.7511,25.400173
6.202575,0.7511,25.400173
6.202575,0.7511,25.400173
6.202575,0.7511,25.400173
6.202575,0.7511,25.400173
6.202575,0.7511,25.400173
6.202575,0.7511,25.400173
6.202575,0.7511,25.400173
6.202575,0.7511,25.400173
6.202575,0.7511,25.400173
6.202575,0.7511,25.400173
6.202575,0.7511,25.400173
6.202575,0.7511,25.400173
6.402565,0.7511,25.400173
6.859954,0.75110006,25.930029
7.3173423,0.7511,26.459883
7.5133657,0.7511,26.686964
7.1093626,0.75110006,27.130524
6.7053595,0.7511001,27.574085
6.166689,0.7511001,28.165499
5.762686,0.75110006,28.609058
5.560684,0.7511,28.830837
5.560684,0.7511,28.830837
5.560684,0.7511,28.830837
5.560684,0.7511,28.830837
5.560684,0.7511,28.830837
5.560684,0.7511,28.830837
5.560684,0.7511,28.830837
5.560684,0.7511,28.830837
5.560684,0.7511,28.830837
5.560684,0.7511,28.830837
5.560684,0.7511,28.830837
5.560684,0.7511,28.830837
6.046245,0.75110006,29.18325
6.561442,0.75110006,29.655958
6.996146,0.75110006,30.069475
7.5033007,0.7511,30.551912
7.5033007,0.7511,30.551912
7.5033007,0.7511,30.551912
7.303311,0.7511,30.551912
7.303311,0.7511,30.551912
7.303311,0.7511,30.551912
7.303311,0.7511,30.551912
7.303311,0.7511,30.551912
7.303311,0.7511,30.551912
7.303311,0.7511,30.551912
7.303311,0.7511,30.551912
7.303311,0.7511,30.551912
7.303311,0.7511,30.551912
7.303311,0.7511,30.551912
7.303311,0.7511,30.551912
7.303311,0.7511,30.551912
7.303311,0.7511,30.551912
7.303311,0.7511,30.551912
7.394627,0.7511,30.59266
6.927536,0.75110006,31.113983
6.4604454,0.75110006,31.635305
5.993355,0.7511001,32.156628
5.5929914,0.75110006,32.603477
5.1926274,0.7511001,33.050323
4.725537,0.7511001,33.571648
4.325173,0.75110006,34.018494
4.058264,0.75110006,34.31639
4.058264,0.7511,34.31639
4.058264,0.7511,34.31639
4.058264,0.7511,34.31639
4.058264,0.7511,34.31639
4.058264,0.7511,34.31639
4.058264,0.7511,34.31639
4.058264,0.7511,34.31639
4.058264,0.7511,34.31639
4.058264,0.7511,34.31639
4.058264,0.7511,34.31639
4.058264,0.7511,34.31639
3.9915369,0.7511,34.390865
3.549882,0.75110006,34.79695
3.034618,0.7511001,35.270718
2.5660143,0.7511001,35.79
2.1710198,0.75110006,36.2416
1.8855096,0.7511001,36.769283
1.7427546,0.7511,37.033123
1.7427546,0.7511,37.033123
1.7427546,0.7511,37.033123
1.7427546,0.7511,37.033123
1.7427546,0.7511,37.033123
1.7427546,0.7511,37.033123
1.7427546,0.7511,37.033123
1.7427546,0.7511,37.033123
1.7427546,0.7511,37.033123
1.7427546,0.7511,37.033123
1.7427546,0.7511,37.033123
1.7427546,0.7511,37.033123
1.7427546,0.7511,37.033123
1.7427546,0.7511,37.033123
1.7427546,0.7511,37.033123
1.9427446,0.7511,37.033123
2.5208375,0.7511,37.19366
3.1952791,0.75110006,37.38096
3.5806746,0.7511,37.48798
4.18041,0.75110006,37.49613
4.879291,0.75110006,37.496616
5.4781485,0.7511,37.496616
5.875341,0.75109994,37.496616
5.875341,0.75109994,37.496616
5.875341,0.75109994,37.496616
5.875341,0.75109994,37.496616
5.875341,0.75109994,37.496616
5.875341,0.75109994,37.496616
5.875341,0.75109994,37.496616
5.875341,0.75109994,37.496616
5.875341,0.75109994,37.496616
5.875341,0.75109994,37.496616
5.875341,0.75109994,37.496616
5.875341,0.75109994,37.496616
5.973859,0.7511,37.496616
5.4035053,0.75110006,37.496616
4.7044935,0.75110006,37.496616
4.1107907,0.75110006,37.49612
3.5665207,0.7511,37.055984
3.1000032,0.7511,36.678722
2.555733,0.75110006,36.238586
2.0114622,0.7511,35.79845
1.7782036,0.7511,35.609818
1.7782036,0.7511,35.609818
1.7782036,0.7511,35.609818
1.7782036,0.7511,35.609818
1.7782036,0.7511,35.609818
1.7782036,0.7511,35.609818
1.7782036,0.7511,35.609818
1.7782036,0.7511,35.609818
1.7782036,0.7511,35.609818
1.7782036,0.7511,35.609818
1.7782036,0.7511,35.609818
1.7782036,0.7511,35.609818
1.9167618,0.75110006,36.19357
1.5205266,0.75110006,35.743057
1.1242913,0.75110006,35.292545
0.6620167,0.75110006,34.76695
0.6350595,0.7511,34.167583
0.6081023,0.7511,33.56822
0.5766523,0.75110006,32.86896
0.5496951,0.75110006,32.269596
0.5317236,0.7511,31.87002
0.5317236,0.7511,31.87002
0.5317236,0.7511,31.87002
0.5317236,0.7511,31.87002
0.5317236,0.7511,31.87002
0.5317236,0.7511,31.87002
0.5317236,0.7511,31.87002
0.5317236,0.7511,31.87002
0.5317236,0.7511,31.87002
0.5317236,0.7511,31.87002
0.5317236,0.7511,31.87002
0.5317236,0.7511,31.87002
1.1273013,0.7511,31.942486
1.5250487,0.7511001,31.43411
1.8837093,0.7511001,30.833036
2.1925302,0.75110006,30.31865
2.5528,0.7511001,29.71852
2.8487513,0.7511001,29.084888
3.0947614,0.75110006,28.537676
3.381773,0.7511001,27.89926
3.5457797,0.7511,27.53445
3.5457797,0.7511,27.53445
3.5457797,0.7511,27.53445
3.5457797,0.7511,27.53445
3.5457797,0.7511,27.53445
3.5457797,0.7511,27.53445
3.5457797,0.7511,27.53445
3.5457797,0.7511,27.53445
3.5457797,0.7511,27.53445
3.5457797,0.7511,27.53445
3.5457797,0.7511,27.53445
3.5457797,0.7511,27.53445
3.7507882,0.7511,27.078438
3.7618303,0.75110006,26.578585
3.7772892,0.75110006,25.87879
3.792748,0.75110006,25.178997
3.808207,0.75110006,24.479202
3.8236659,0.75110006,23.779408
3.834708,0.75110006,23.279554
3.834708,0.7511,23.279554
3.834708,0.7511,23.279554
3.834708,0.7511,23.279554
3.834708,0.7511,23.279554
3.834708,0.7511,23.279554
3.834708,0.7511,23.279554
3.834708,0.7511,23.279554
3.834708,0.7511,23.279554
3.834708,0.7511,23.279554
3.834708,0.7511,23.279554
3.834708,0.7511,23.279554
3.834708,0.7511,23.279554
3.834708,0.7511,23.279554
3.834708,0.7511,23.279554
3.634718,0.7511,23.279554
3.4974568,0.7511,22.695498
3.3373184,0.75110006,22.014097
3.1799939,0.7511,21.441301
3.1799974,0.75110006,20.7417
3.1799974,0.7511,20.042618
3.1799974,0.7511,19.446638
3.1799974,0.7511,19.446638
3.1799974,0.7511,19.446638
3.1799974,0.7511,19.446638
3.1799974,0.7511,19.446638
3.1799974,0.7511,19.446638
3.1799974,0.7511,19.446638
3.1799974,0.7511,19.446638
3.1799974,0.7511,19.446638
3.1799974,0.7511,19.446638
3.1799974,0.7511,19.446638
3.1799974,0.7511,19.446638
3.1799974,0.7511,19.446638
3.1799974,0.7511,19.446638
3.1799974,0.7511,19.246647
3.179998,0.7511,18.646862
3.179998,0.75110006,17.947279
3.179998,0.75110006,17.248253
3.179998,0.75110006,16.652945
3.1826808,0.7511,16.417288
3.1826808,0.7511,16.417288
3.1826808,0.7511,16.417288
3.1826808,0.7511,16.417288
3.1826808,0.7511,16.417288
3.1826808,0.7511,16.417288
3.1826808,0.7511,16.417288
3.1826808,0.7511,16.417288
3.1826808,0.7511,16.417288
3.1826808,0.7511,16.417288
3.1826808,0.7511,16.417288
3.1826808,0.7511,16.417288
3.1826808,0.7511,16.417288
3.1826808,0.7511,16.417288
3.1826808,0.7511,16.417288
3.1826808,0.7511,16.217297
3.544218,0.7511,16.176441
4.239608,0.7511,16.179993
4.6607137,0.7511,16.214403
4.6607137,0.7511,16.214403
4.6607137,0.7511,16.214403
4.6607137,0.7511,16.214403
4.6607137,0.7511,16.214403
4.6607137,0.7511,16.214403
