posx,posy,posz
5.686814,0.7511001,1.6246138
5.055171,0.7511001,1.9262398
4.6942325,0.75110006,2.0985975
4.4524355,0.7511,2.1799428
4.2670856,0.75110006,2.2729383
4.1799936,0.75110006,2.8036594
4.1799936,0.75110006,3.4984531
4.151494,0.75110006,4.097746
4.132494,0.75110006,4.4972744
4.0833125,0.75110006,4.9948244
4.004622,0.7511,5.790905
3.7135613,0.7511,5.7182784
3.7457194,0.75110006,6.2172184
3.7907407,0.75110006,6.915734
3.8228989,0.7511,7.414674
3.8228989,0.7511,7.414674
3.8228989,0.7511,7.414674
3.8228989,0.7511,7.414674
3.8228989,0.7511,7.414674
3.8228989,0.7511,7.414674
3.8228989,0.7511,7.414674
3.8228989,0.7511,7.414674
3.8228989,0.7511,7.414674
3.8228989,0.7511,7.414674
3.8228989,0.7511,7.414674
3.8228989,0.7511,7.414674
3.8228989,0.7511,7.414674
4.0228887,0.7511,7.414674
4.6054525,0.75110006,7.2712035
5.188016,0.7511001,7.1277337
5.77058,0.75110006,6.984264
6.353143,0.75110006,6.840794
6.6045866,0.7511,6.8127446
6.824241,0.7511,6.4774737
6.820004,0.7511,5.87832
6.820004,0.7511,5.679231
6.820004,0.7511,5.679231
6.820004,0.7511,5.679231
6.820004,0.7511,5.4792414
6.820004,0.7511,5.4792414
7.098737,0.75110006,4.9479485
7.4239244,0.7511001,4.3281064
7.5632906,0.7511,4.06246
7.5632906,0.7511,4.06246
7.5632906,0.7511,4.06246
7.7632804,0.7511,4.06246
7.7632804,0.7511,4.06246
7.749472,0.7511,4.662271
7.724157,0.7511,5.7619247
7.724157,0.7511,5.7619247
7.724157,0.7511,5.7619247
7.724157,0.7511,5.7619247
7.724157,0.7511,5.7619247
7.724157,0.7511,5.7619247
7.724157,0.7511,5.7619247
7.724157,0.7511,5.7619247
7.724157,0.7511,5.7619247
7.724157,0.7511,5.7619247
7.724157,0.7511,5.7619247
7.724157,0.7511,5.7619247
7.724157,0.7511,5.7619247
7.724157,0.7511,5.7619247
7.724157,0.7511,5.7619247
7.629902,0.7511,5.728533
7.645299,0.75110006,6.3283052
7.663263,0.75110006,7.02804
7.6735277,0.7511,7.427888
7.5038657,0.75110006,8.003369
7.3991184,0.7511,8.173734
7.1973248,0.75110006,8.373523
7.1799936,0.75110006,8.961952
7.1799936,0.7511,9.459051
7.1799936,0.7511,9.946311
7.1799936,0.7511,9.946311
7.1799936,0.7511,9.946311
7.1799936,0.7511,9.946311
7.1799936,0.7511,9.946311
7.1799936,0.7511,9.946311
7.1799936,0.7511,9.946311
7.1799936,0.75110006,10.341068
7.2163043,0.7511,10.664075
7.4059424,0.7511,10.81471
7.4059424,0.7511,10.81471
7.5870295,0.7511,11.280739
7.0131283,0.75110006,11.455672
6.4392276,0.7511001,11.630606
5.8653264,0.75110006,11.805539
5.3870754,0.75110006,11.951317
5.3870754,0.7511,11.951317
5.3870754,0.7511,11.951317
5.3870754,0.7511,11.951317
5.3870754,0.7511,11.951317
5.3870754,0.7511,11.951317
5.3870754,0.7511,11.951317
5.1870856,0.7511,11.951317
4.7207174,0.7511,12.131527
5.0606685,0.75110006,11.9207735
5.4630375,0.7511001,11.47573
5.425885,0.7511,11.077479
5.425885,0.7511,11.077479
5.425885,0.7511,11.077479
5.425885,0.7511,11.077479
5.425885,0.7511,11.077479
5.425885,0.7511,11.077479
5.425885,0.7511,11.077479
5.425885,0.7511,11.077479
5.425885,0.7511,11.077479
5.425885,0.7511,11.077479
5.425885,0.7511,11.077479
5.425885,0.7511,11.077479
5.425885,0.7511,11.077479
5.2258954,0.7511,11.077479
4.862237,0.7511,10.910935
4.265769,0.7511,10.846205
3.5791235,0.75110006,10.95838
2.9908772,0.75110006,11.0764065
2.4026308,0.75110006,11.194433
1.9124255,0.7511,11.292788
1.3241792,0.7511,11.410814
1.3241792,0.7511,11.410814
1.3241792,0.7511,11.410814
1.3241792,0.7511,11.410814
1.3241792,0.7511,11.410814
1.3241792,0.7511,11.410814
1.3241792,0.7511,11.410814
1.3241792,0.7511,11.410814
1.0300561,0.7511,11.469828
0.99035037,0.75110006,12.068482
0.9506447,0.75110006,12.667137
0.910939,0.75110006,13.265792
0.8646157,0.75110006,13.964223
0.82491004,0.75110006,14.562878
0.8200066,0.7511,14.961494
0.8200066,0.7511,14.961494
0.8200066,0.7511,14.961494
0.8200066,0.7511,14.961494
0.8200066,0.7511,14.961494
0.8200066,0.7511,14.961494
0.8200066,0.7511,14.961494
0.8200066,0.7511,14.961494
0.8200066,0.7511,14.961494
0.8200066,0.7511,15.161485
0.8200066,0.7511,15.161485
0.8200066,0.7511,15.161485
0.8200066,0.7511,15.361474
0.8200014,0.7511,15.961367
0.8200014,0.75110006,16.661171
0.8200014,0.75110006,17.260857
0.8200014,0.7511,17.959198
0.8200014,0.7511,17.959198
0.8200014,0.7511,17.959198
0.8200014,0.7511,17.959198
0.8200014,0.7511,17.959198
0.8200014,0.7511,17.959198
0.8200014,0.7511,17.959198
0.8200014,0.7511,17.959198
0.8200014,0.7511,17.959198
0.8200014,0.7511,17.959198
0.8200014,0.7511,17.959198
0.8200014,0.7511,17.959198
0.8200014,0.7511,17.959198
0.88959074,0.7511,17.56532
0.9987448,0.7511,16.97536
1.0715141,0.7511,16.582056
1.1910621,0.7511,15.994118
1.2109151,0.7511,15.606201
1.2134265,0.7511,15.442037
1.5182297,0.7511,15.2036915
2.117722,0.7511,15.210932
2.495532,0.7511,15.210932
2.8132532,0.7511,15.533718
3.018812,0.7511,16.097376
3.018812,0.7511,16.097376
3.018812,0.7511,16.097376
3.218802,0.7511,16.097376
3.3481948,0.7511,16.683228
3.4128914,0.7511,16.976152
3.572961,0.75110006,17.449812
3.765045,0.7511,18.018202
4.310376,0.7511,18.077774
4.39895,0.7511,18.079952
4.39895,0.7511,18.079952
4.39895,0.7511,18.079952
4.39895,0.7511,18.079952
4.39895,0.7511,18.079952
4.39895,0.7511,18.079952
4.39895,0.7511,18.079952
4.39895,0.7511,18.079952
4.39895,0.7511,18.079952
4.59894,0.7511,18.079952
4.59894,0.7511,18.079952
4.1178484,0.7511,18.095263
3.748148,0.75110006,17.622732
3.4704692,0.75110006,17.093098
3.211195,0.75110006,16.552042
2.9747303,0.75110006,16.000635
2.817087,0.7511,15.633032
2.7891166,0.7511,15.46473
2.6272447,0.75110006,15.24391
2.0441904,0.75110006,15.210932
1.7447437,0.7511,15.210932
1.5592438,0.7511,15.210932
1.2783968,0.7511,15.322372
1.1651562,0.7511,15.890128
1.0562363,0.75110006,16.58141
0.99058723,0.7511,16.975965
0.89199156,0.75110006,17.567778
0.8262611,0.75110006,17.96232
0.8262611,0.7511,17.96232
0.8262611,0.7511,17.96232
0.8262611,0.7511,17.96232
0.8262611,0.7511,17.96232
0.8262611,0.7511,17.96232
0.8262611,0.7511,17.96232
0.8262611,0.7511,17.96232
0.8262611,0.7511,17.96232
0.8262611,0.7511,17.96232
0.8262611,0.7511,17.96232
0.8262611,0.7511,17.96232
0.8262611,0.7511,17.96232
0.8262611,0.7511,17.96232
0.8262611,0.7511,17.96232
0.8920279,0.75110006,17.567785
0.9998584,0.75110006,16.977585
1.0717454,0.7511,16.584118
1.1711187,0.75110006,16.094116
1.210915,0.7511,15.607765
1.2130069,0.7511,15.443621
1.3683565,0.75110006,14.864112
1.5237061,0.7511001,14.284603
1.8226832,0.7511001,13.764433
2.1216602,0.75110006,13.244264
2.271149,0.7511,12.984179
2.6366677,0.7511001,12.643046
3.0752904,0.75110006,12.233688
3.587017,0.75110006,11.7561035
4.1177115,0.7511001,11.4762335
4.648406,0.75110006,11.196363
5.179101,0.7511001,10.916493
5.7770643,0.75110006,10.867469
6.375028,0.75110006,10.820008
6.375028,0.7511,10.820008
6.375028,0.7511,10.820008
6.1750383,0.7511,10.820008
5.6754313,0.7511,10.820003
5.6600723,0.7511,11.019402
5.451435,0.7511,11.473764
4.9732027,0.75110006,11.836061
4.6543813,0.75110006,12.07759
4.4321785,0.7511,12.1799345
4.2076664,0.75110006,12.352531
4.179997,0.75110006,12.937662
4.179997,0.75110006,13.537149
4.179997,0.75110006,14.236085
4.179997,0.75110006,14.833249
4.179997,0.7511,15.127576
4.179997,0.7511,15.7262335
4.179997,0.7511,16.320515
4.179997,0.7511,16.320515
4.179997,0.7511,16.320515
4.179997,0.7511,16.320515
4.179997,0.7511,16.320515
4.179997,0.7511,16.320515
4.179997,0.7511,16.320515
4.179997,0.7511,16.320515
4.179997,0.7511,16.320515
4.179997,0.7511,16.320515
4.179997,0.7511,16.520504
4.179997,0.7511,16.520504
4.179992,0.7511,15.923645
4.179992,0.7511,15.628408
4.1799974,0.7511,15.028689
4.1799974,0.7511,14.429114
4.1799974,0.75110006,13.729966
4.1799974,0.75110006,13.131836
4.1799974,0.75110006,12.639386
4.185714,0.7511,12.406077
4.708594,0.75110006,12.043365
5.071493,0.7511,11.875174
5.485905,0.75110006,11.441322
5.432802,0.75110006,11.044884
6.0199876,0.75110006,10.921689
6.3135805,0.7511,10.860091
6.573078,0.7511,10.820045
6.821323,0.75110006,10.542975
6.891802,0.75110006,10.149254
7.039569,0.75110006,9.723298
7.0704827,0.7511,9.424911
7.161392,0.75110006,8.9332695
7.1799817,0.7511,8.63933
7.1869206,0.7511,8.400168
7.521368,0.7511001,7.904608
7.6230016,0.75110006,7.3133087
7.724635,0.75110006,6.7220097
7.8432074,0.75110006,6.0321608
7.944841,0.75110006,5.4408617
8.046474,0.75110006,4.849562
8.148108,0.75110006,4.258263
8.179983,0.7511,4.0611634
8.179983,0.7511,4.0611634
8.179983,0.7511,4.0611634
7.979993,0.7511,4.0611634
7.930427,0.7511,4.6590824
7.8395557,0.7511,5.7552676
7.8395557,0.7511,5.7552676
7.8395557,0.7511,5.7552676
7.6455746,0.7511,5.7066126
7.7828937,0.75110006,5.330943
7.923553,0.7511001,4.851162
8.120476,0.7511001,4.179468
8.148608,0.7511,4.0835123
8.148608,0.7511,4.0835123
8.148608,0.7511,4.0835123
7.948618,0.7511,4.0835123
7.903931,0.7511,4.6818156
7.8220053,0.7511,5.7787056
7.6311903,0.7511,5.718826
7.6461177,0.7511,6.31861
7.661045,0.7511,6.918394
7.673485,0.7511,7.4182143
7.5057373,0.75110006,7.994257
7.4021335,0.7511,8.165319
7.165236,0.75110006,8.577098
7.130701,0.7511,8.875088
7.0200186,0.7511,9.464539
6.9517884,0.7511001,10.137739
6.8846793,0.7511,10.326134
6.8200517,0.7511,10.5784235
6.5399623,0.7511,10.825822
5.840256,0.75110006,10.820002
5.760429,0.7511,11.003369
5.4586015,0.75110006,11.521891
4.9682407,0.7511001,11.867593
4.641333,0.75110006,12.098061
4.4170184,0.7511,12.182762
4.1862497,0.75110006,12.402952
4.179997,0.75110006,12.999225
4.179997,0.75110006,13.598732
4.179997,0.75110006,14.197817
4.1799965,0.75110006,14.894242
4.1799965,0.7511,15.493297
4.1799965,0.75110006,16.09048
4.1799965,0.7511,16.384884
4.1799965,0.7511,16.384884
4.1799965,0.7511,16.384884
4.1799965,0.7511,16.384884
4.1799965,0.7511,16.384884
4.1799965,0.7511,16.384884
4.1799965,0.7511,16.384884
4.1799965,0.7511,16.384884
4.1799965,0.7511,16.384884
4.1799965,0.7511,16.584875
4.1799965,0.7511,16.584875
4.1799927,0.75110006,15.988611
4.1799927,0.7511,15.5950165
4.1799974,0.75110006,14.995302
4.1799974,0.75110006,14.395721
4.1799974,0.75110006,13.796431
4.1799974,0.75110006,13.098605
4.1799974,0.7511,12.70374
4.192483,0.75110006,12.3861265
4.6464005,0.7511001,12.07414
5.0995226,0.75110006,11.862822
5.43949,0.75110006,11.496219
5.416839,0.7511,11.096881
5.998769,0.75110006,10.950862
6.386722,0.75110006,10.853516
6.5565042,0.7511,10.820051
6.788735,0.7511,10.654608
6.8465023,0.7511,10.136027
7.0200167,0.7511,9.7838
7.0200167,0.7511,9.101802
7.0200167,0.75110006,8.582333
7.0183225,0.7511,8.304395
6.925063,0.7511,8.116054
6.4112573,0.75110006,8.029984
5.8458734,0.7511,8.088997
5.174865,0.75110006,7.951615
4.586942,0.75110006,7.831986
4.097007,0.7511,7.732295
4.057477,0.75110006,7.133629
4.017947,0.75110006,6.534962
3.9784176,0.75110006,5.936296
3.9388878,0.75110006,5.33763
3.899358,0.75110006,4.738963
3.8598285,0.75110006,4.140297
3.933029,0.75110006,3.544809
3.9696293,0.7511,3.2470653
3.9696293,0.7511,3.2470653
3.9696293,0.7511,3.2470653
3.9696293,0.7511,3.0470753
3.888963,0.75110006,3.5405
3.881867,0.7511,4.140428
3.8747709,0.7511,4.740356
3.8676746,0.7511,5.340284
3.8605785,0.7511,5.9402122
3.8522997,0.75110006,6.640128
3.8452036,0.75110006,7.240056
4.4373655,0.7511,7.613279
4.8603387,0.75110006,7.8798666
5.1987166,0.7511,8.079947
5.794016,0.75110006,8.07999
6.251744,0.7511,8.061087
6.656002,0.75110006,8.029926
6.6813416,0.7511,8.029926
6.70151,0.7511,8.029926
6.7420387,0.7511,8.032476
6.894621,0.7511,8.092101
7.0200133,0.75110006,8.648563
7.0200124,0.75110006,9.242635
7.0200124,0.7511,9.828722
6.856931,0.75110006,10.397042
6.794418,0.7511,10.646735
6.369065,0.75110006,10.820002
5.7693734,0.75110006,10.820002
5.656715,0.7511,11.019581
5.4497414,0.7511001,11.474705
4.9715877,0.75110006,11.837103
4.652818,0.75110006,12.078702
4.430882,0.7511,12.179934
4.205505,0.7511,12.356661
4.1799965,0.75110006,13.040622
4.1799965,0.75110006,13.640113
4.1799965,0.75110006,14.23916
4.1799965,0.75110006,14.836302
4.1799965,0.7511,15.130542
4.1799965,0.75110006,15.729193
4.1799965,0.75110006,16.323408
4.1799965,0.7511,16.323408
4.1799965,0.7511,16.323408
4.1799965,0.7511,16.323408
4.1799965,0.7511,16.323408
4.1799965,0.7511,16.323408
4.1799965,0.7511,16.323408
4.1799965,0.7511,16.323408
4.1799965,0.7511,16.323408
4.1799965,0.7511,16.323408
4.1799965,0.7511,16.5234
4.1799965,0.7511,16.5234
4.1799917,0.75110006,16.025879
4.1799917,0.7511,15.631299
4.1799974,0.7511,15.031579
4.1799974,0.7511,14.431987
4.1799974,0.7511,13.832654
4.1799974,0.7511,13.234194
4.1799974,0.7511,12.642128
4.184996,0.7511,12.408545
4.614411,0.75110006,12.087053
5.0680256,0.7511,11.876794
5.4831657,0.75110006,11.44364
5.4319096,0.75110006,11.046958
6.0189037,0.75110006,10.922854
6.3124013,0.7511,10.860804
6.5720544,0.7511,10.820045
6.810832,0.75110006,10.606118
6.8674054,0.7511,10.125502
7.020017,0.7511,9.727871
7.020017,0.75110006,9.047951
7.020017,0.7511,8.54626
7.015663,0.7511,8.288124
6.8806715,0.7511,8.07849
6.3263917,0.75110006,8.029984
5.7755895,0.7511,8.071694
5.096608,0.7511,7.952046
4.6079535,0.75110006,7.846256
4.119299,0.7511,7.740466
4.0703144,0.75110006,7.142499
4.02133,0.75110006,6.544532
4.005002,0.7511,6.3452096
4.0484123,0.75110006,5.7468123
4.0918226,0.75110006,5.1484146
4.1683106,0.75110006,4.55334
4.1799874,0.7511,4.061025
4.179995,0.75110006,3.561819
4.179995,0.75110006,2.8653975
4.202484,0.75110006,2.3620203
4.586095,0.7511001,2.118714
5.2290716,0.7511001,1.8421268
5.7795725,0.75110006,1.6035634
6.330074,0.7511001,1.3649999
6.8805747,0.75110006,1.1264364
7.431076,0.7511001,0.8878729
7.431076,0.7511,0.8878729
7.431076,0.7511,0.8878729
7.231086,0.7511,0.8878729
6.6896257,0.75110006,1.1463006
6.148165,0.7511001,1.4047282
5.516462,0.75110006,1.7062272
4.975002,0.7511001,1.9646549
4.7042713,0.7511,2.0938687
4.461015,0.7511,2.1799433
4.237715,0.7511,2.3057125
4.1799936,0.7511,2.865314
4.1799936,0.7511,3.4609897
4.152314,0.7511,4.060321
4.133861,0.7511,4.459875
4.0854063,0.75110006,4.9574966
4.0175695,0.7511,5.6541667
3.9644744,0.7511,6.251778
3.912383,0.7511,6.8494825
3.8602905,0.7511,7.447187
4.3965073,0.7511,7.7163253
4.932724,0.7511,7.985464
5.200833,0.7511,8.120033
5.200833,0.7511,8.120033
5.200833,0.7511,8.120033
5.4008226,0.7511,8.120033
5.211053,0.75110006,8.345747
5.179998,0.7511,9.028824
5.179998,0.7511,9.628513
5.179998,0.7511,10.227451
4.830401,0.75110006,10.584883
4.4250345,0.7511001,11.005758
4.049509,0.7511,11.335842
4.025888,0.7511,11.935348
4.002267,0.7511,12.534852
3.9904566,0.7511,12.834604
4.0405736,0.75110006,13.432478
4.09069,0.75110006,14.030351
4.166475,0.75110006,14.625515
4.1799874,0.7511,15.118483
4.1799946,0.7511,15.71716
4.1799946,0.7511,16.31163
4.1799946,0.7511,16.40842
4.1799946,0.7511,16.40842
4.1799946,0.7511,16.40842
4.1799946,0.7511,16.40842
4.1799946,0.7511,16.40842
4.1799946,0.7511,16.40842
4.1799946,0.7511,16.40842
4.1799946,0.7511,16.40842
4.1799946,0.7511,16.40842
4.1799946,0.7511,16.40842
4.1799946,0.7511,16.40842
4.1799946,0.7511,16.40842
4.1799946,0.7511,16.40842
4.1799946,0.7511,16.60841
4.410352,0.75110006,16.816177
5.1079564,0.7511,16.820002
5.678566,0.7511,16.820002
6.278207,0.7511,16.820002
6.5517554,0.7511,16.820002
6.5517554,0.7511,16.820002
6.5517554,0.7511,16.820002
6.5517554,0.7511,16.820002
6.5517554,0.7511,16.820002
6.5517554,0.7511,16.820002
6.5517554,0.7511,16.820002
6.7517457,0.7511,16.820002
7.073648,0.75110006,16.313698
7.3955503,0.7511001,15.807395
7.556502,0.7511,15.554243
7.7687507,0.75110006,14.993072
7.9809995,0.7511001,14.431899
8.1224985,0.7511,14.057784
8.1224985,0.7511,14.057784
8.1224985,0.7511,14.057784
7.9225087,0.7511,14.057784
7.998079,0.7511,13.9923
7.862174,0.75110006,14.576674
7.7489195,0.7511,15.063654
7.4846783,0.7511001,15.488096
6.9033475,0.7511,16.42187
6.9033475,0.7511,16.42187
6.9033475,0.7511,16.42187
6.9033475,0.7511,16.42187
6.9033475,0.7511,16.42187
6.9033475,0.7511,16.42187
6.9033475,0.7511,16.42187
6.9033475,0.7511,16.42187
6.9033475,0.7511,16.42187
6.9033475,0.7511,16.42187
6.9033475,0.7511,16.42187
6.9033475,0.7511,16.42187
6.9033475,0.7511,16.42187
6.9033475,0.7511,16.42187
6.9033475,0.7511,16.42187
6.9033475,0.7511,16.42187
6.9033475,0.7511,16.62186
6.4949822,0.75110006,17.061407
6.0866165,0.7511001,17.500954
5.6782513,0.75110006,17.940502
5.395542,0.7511,18.193367
5.179994,0.7511,18.542828
5.179994,0.7511,18.941368
5.179994,0.7511,18.941368
5.179994,0.7511,18.941368
5.179994,0.7511,18.941368
5.179994,0.7511,18.941368
5.179994,0.7511,18.941368
5.179994,0.7511,18.941368
5.179994,0.7511,18.941368
5.179994,0.7511,18.941368
5.179994,0.7511,18.941368
5.179994,0.7511,19.141357
5.1799994,0.7511,19.741285
5.1799994,0.7511,20.341196
5.1799994,0.75110006,21.041046
5.1799994,0.7511,21.540895
5.1799994,0.75110006,22.240437
5.1799994,0.75110006,22.739088
5.1799994,0.7511,22.739088
5.1799994,0.7511,22.739088
5.1799994,0.7511,22.739088
5.1799994,0.7511,22.739088
5.1799994,0.7511,22.739088
